package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,Join_Count,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=9; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,KEY,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=16; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POPCENS00,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=8; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AREALAND,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=8; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AREALNDKM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=19; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,MSACMSA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,INTPTLON,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=16; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,INTPTLAT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=16; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,STATE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,COUNTY,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP95COUNT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP00COUNT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,POP05COUNT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,TRACT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,BLKGRP,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,BLOCK,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,BG_STFID,,character,,,,,dbf,medium,Field definition read from DBF header; width=20; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,BLK_STFID,,character,,,,,dbf,medium,Field definition read from DBF header; width=15; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,W_GEOCODE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=16; decimals=4.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,SUM_05MNNU,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE1,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE2,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE3,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN1,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN2,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN3,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND1,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND2,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND3,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,SUM_AUXNUM,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE11,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE21,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,AGE31,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN111,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN211,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EARN31,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND111,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND21,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,IND31,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP_05LEHD,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=12; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,TAG_TAZGEN,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=6; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP_05SUMT,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=8; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,EMP_00MCTA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=8; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,SUBTRACTJO,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RAT05BLKW0,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,BLK00EMPDE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,RAT00EMPBL,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=2.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LINK_W_GEO,,character,,,,,dbf,medium,Field definition read from DBF header; width=16; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,REASSTAGTA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,MARK05EMPR,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,REASSNOTES,,character,,,,,dbf,medium,Field definition read from DBF header; width=254; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,LAB05LEHDW,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=10; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,N_MN_OD_MA,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=11; decimals=0.
paper-2013-05,The Structure And Evolution Of A Skyway Network,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2013-05-the-structure-and-evolution-of-a-skyway-network,data/gis/centroids_new2_SpatialJoin6/centroids_new2_SpatialJoin6.dbf,dbf,SUM05LABLE,,numeric,,,,,dbf,medium,Field definition read from DBF header; width=14; decimals=0.
